"robustness_country_row_id","country","support_id","weighting","term","estimate","se","df","pv_count","pv_set","pv_indices","brr_replicate_count","row_support_hash","target_hash","se_family","point_estimate_refit","se_refit","sensitivity_se_source","boundary_flag","weight_stage","analysis_role","weight_scaling_rule","weighting_regime","scaling_method","l1_conditional_weight_scaling_method","replicate_allocation","inference_scope","level_placement_rule","weight_edge_policy_id","weight_policy_version","weight_validity_status","trim_winsor_policy","trim_winsor_rule","replicate_weight_role","replicate_decomposition_scope","stage_specific_replicate_decomposition_identified"
"PISA-RBC-269","KOR","EST-01","declared_staged_sns01","b_ESCS_within",27.7334335617879,2.06588284596868,,1,"single_pv7","7",80,"83a91d9a89811d0e6d9c4a0ac431686aef918ccc19f536b3a7792da0caefb7d7","786b00bca8f6ba7d23613687243111ae4187a47b2f8fe0b58f965c3db508fb68","declared_stage_fixed_school_final_replicate_sensitivity",FALSE,FALSE,"cached_step7_5_declared_stage_per_pv_target",FALSE,"declared_school_plus_conditional_student","diagnostic_only","sns01_stagewise_sample_normalized","declared_staged","sns01_stagewise_sample_normalized","residual_final_sample_normalized","fixed_school_weight_final_replicate_sensitivity","declared_stage_point_with_fixed_school_weight_final_replicate_se","declared_school_weight_plus_residual_student_factor","WEDGE-01","central_v1","pass","none","none","external_design_variance_only","final_weight_only",FALSE
"PISA-RBC-270","KOR","EST-01","declared_staged_sns01","b_ESCS_between",84.2548485514803,5.15979007500237,,1,"single_pv7","7",80,"83a91d9a89811d0e6d9c4a0ac431686aef918ccc19f536b3a7792da0caefb7d7","786b00bca8f6ba7d23613687243111ae4187a47b2f8fe0b58f965c3db508fb68","declared_stage_fixed_school_final_replicate_sensitivity",FALSE,FALSE,"cached_step7_5_declared_stage_per_pv_target",FALSE,"declared_school_plus_conditional_student","diagnostic_only","sns01_stagewise_sample_normalized","declared_staged","sns01_stagewise_sample_normalized","residual_final_sample_normalized","fixed_school_weight_final_replicate_sensitivity","declared_stage_point_with_fixed_school_weight_final_replicate_se","declared_school_weight_plus_residual_student_factor","WEDGE-01","central_v1","pass","none","none","external_design_variance_only","final_weight_only",FALSE
"PISA-RBC-271","USA","EST-01","level1_final_weight_only","b_Intercept",499.9377206796,0.976837276648795,,1,"single_pv8","8",80,"b84ea064535afeb1c7de9507b8f3ab876b3c73dfde82bc4068b3cb67bb8c86c4","a83b06824cc5fb8bf7c4c1279d9218f9ee7a04abae662e5ed8ee32cc9043acae","external_final_weight_brr_fay_lme4_target",FALSE,FALSE,"cached_step7_4_brr_fay_per_pv_target",FALSE,"final_student_weight_only","comparator","mean_normalized_final_student_weight_with_external_final_brr_fay_se","level1_final_weight_only","final_weight_mean_normalized","not_applicable","official_final_replicate_weights","external_final_weight_brr_fay_lme4_target","final_student_weight_at_level1_only","WEDGE-01","central_v1","pass","none","none","external_design_variance_only","final_weight_only",FALSE
"PISA-RBC-272","USA","EST-01","level1_final_weight_only","b_ESCS_within",24.6513700824917,1.74196516852381,,1,"single_pv8","8",80,"b84ea064535afeb1c7de9507b8f3ab876b3c73dfde82bc4068b3cb67bb8c86c4","a83b06824cc5fb8bf7c4c1279d9218f9ee7a04abae662e5ed8ee32cc9043acae","external_final_weight_brr_fay_lme4_target",FALSE,FALSE,"cached_step7_4_brr_fay_per_pv_target",FALSE,"final_student_weight_only","comparator","mean_normalized_final_student_weight_with_external_final_brr_fay_se","level1_final_weight_only","final_weight_mean_normalized","not_applicable","official_final_replicate_weights","external_final_weight_brr_fay_lme4_target","final_student_weight_at_level1_only","WEDGE-01","central_v1","pass","none","none","external_design_variance_only","final_weight_only",FALSE
"PISA-RBC-273","USA","EST-01","level1_final_weight_only","b_ESCS_between",69.0698247184379,2.20292503673371,,1,"single_pv8","8",80,"b84ea064535afeb1c7de9507b8f3ab876b3c73dfde82bc4068b3cb67bb8c86c4","a83b06824cc5fb8bf7c4c1279d9218f9ee7a04abae662e5ed8ee32cc9043acae","external_final_weight_brr_fay_lme4_target",FALSE,FALSE,"cached_step7_4_brr_fay_per_pv_target",FALSE,"final_student_weight_only","comparator","mean_normalized_final_student_weight_with_external_final_brr_fay_se","level1_final_weight_only","final_weight_mean_normalized","not_applicable","official_final_replicate_weights","external_final_weight_brr_fay_lme4_target","final_student_weight_at_level1_only","WEDGE-01","central_v1","pass","none","none","external_design_variance_only","final_weight_only",FALSE
"PISA-RBC-274","KOR","EST-01","level1_final_weight_only","b_Intercept",496.448030803528,1.01048395394584,,1,"single_pv8","8",80,"83a91d9a89811d0e6d9c4a0ac431686aef918ccc19f536b3a7792da0caefb7d7","cc098a07c4d78f5273e6512130b96eeb35e9655e36f0839f74616eccd466f073","external_final_weight_brr_fay_lme4_target",FALSE,FALSE,"cached_step7_4_brr_fay_per_pv_target",FALSE,"final_student_weight_only","comparator","mean_normalized_final_student_weight_with_external_final_brr_fay_se","level1_final_weight_only","final_weight_mean_normalized","not_applicable","official_final_replicate_weights","external_final_weight_brr_fay_lme4_target","final_student_weight_at_level1_only","WEDGE-01","central_v1","pass","none","none","external_design_variance_only","final_weight_only",FALSE
"PISA-RBC-275","KOR","EST-01","level1_final_weight_only","b_ESCS_within",28.3874897533832,2.91556610415426,,1,"single_pv8","8",80,"83a91d9a89811d0e6d9c4a0ac431686aef918ccc19f536b3a7792da0caefb7d7","cc098a07c4d78f5273e6512130b96eeb35e9655e36f0839f74616eccd466f073","external_final_weight_brr_fay_lme4_target",FALSE,FALSE,"cached_step7_4_brr_fay_per_pv_target",FALSE,"final_student_weight_only","comparator","mean_normalized_final_student_weight_with_external_final_brr_fay_se","level1_final_weight_only","final_weight_mean_normalized","not_applicable","official_final_replicate_weights","external_final_weight_brr_fay_lme4_target","final_student_weight_at_level1_only","WEDGE-01","central_v1","pass","none","none","external_design_variance_only","final_weight_only",FALSE
"PISA-RBC-276","KOR","EST-01","level1_final_weight_only","b_ESCS_between",91.6763661995395,2.09813018452462,,1,"single_pv8","8",80,"83a91d9a89811d0e6d9c4a0ac431686aef918ccc19f536b3a7792da0caefb7d7","cc098a07c4d78f5273e6512130b96eeb35e9655e36f0839f74616eccd466f073","external_final_weight_brr_fay_lme4_target",FALSE,FALSE,"cached_step7_4_brr_fay_per_pv_target",FALSE,"final_student_weight_only","comparator","mean_normalized_final_student_weight_with_external_final_brr_fay_se","level1_final_weight_only","final_weight_mean_normalized","not_applicable","official_final_replicate_weights","external_final_weight_brr_fay_lme4_target","final_student_weight_at_level1_only","WEDGE-01","central_v1","pass","none","none","external_design_variance_only","final_weight_only",FALSE
"PISA-RBC-277","USA","EST-01","declared_staged_sns01","b_Intercept",500.548383131107,1.78327412371905,,1,"single_pv8","8",80,"b84ea064535afeb1c7de9507b8f3ab876b3c73dfde82bc4068b3cb67bb8c86c4","d4ef4052e17a5cba35d400d4ebaea4847945c5164eb3ce9262b252ee33472904","declared_stage_fixed_school_final_replicate_sensitivity",FALSE,FALSE,"cached_step7_5_declared_stage_per_pv_target",FALSE,"declared_school_plus_conditional_student","diagnostic_only","sns01_stagewise_sample_normalized","declared_staged","sns01_stagewise_sample_normalized","residual_final_sample_normalized","fixed_school_weight_final_replicate_sensitivity","declared_stage_point_with_fixed_school_weight_final_replicate_se","declared_school_weight_plus_residual_student_factor","WEDGE-01","central_v1","pass","none","none","external_design_variance_only","final_weight_only",FALSE
"PISA-RBC-278","USA","EST-01","declared_staged_sns01","b_ESCS_within",24.6513700824916,1.74506408524343,,1,"single_pv8","8",80,"b84ea064535afeb1c7de9507b8f3ab876b3c73dfde82bc4068b3cb67bb8c86c4","d4ef4052e17a5cba35d400d4ebaea4847945c5164eb3ce9262b252ee33472904","declared_stage_fixed_school_final_replicate_sensitivity",FALSE,FALSE,"cached_step7_5_declared_stage_per_pv_target",FALSE,"declared_school_plus_conditional_student","diagnostic_only","sns01_stagewise_sample_normalized","declared_staged","sns01_stagewise_sample_normalized","residual_final_sample_normalized","fixed_school_weight_final_replicate_sensitivity","declared_stage_point_with_fixed_school_weight_final_replicate_se","declared_school_weight_plus_residual_student_factor","WEDGE-01","central_v1","pass","none","none","external_design_variance_only","final_weight_only",FALSE
"PISA-RBC-279","USA","EST-01","declared_staged_sns01","b_ESCS_between",70.2604334569732,2.66710814031521,,1,"single_pv8","8",80,"b84ea064535afeb1c7de9507b8f3ab876b3c73dfde82bc4068b3cb67bb8c86c4","d4ef4052e17a5cba35d400d4ebaea4847945c5164eb3ce9262b252ee33472904","declared_stage_fixed_school_final_replicate_sensitivity",FALSE,FALSE,"cached_step7_5_declared_stage_per_pv_target",FALSE,"declared_school_plus_conditional_student","diagnostic_only","sns01_stagewise_sample_normalized","declared_staged","sns01_stagewise_sample_normalized","residual_final_sample_normalized","fixed_school_weight_final_replicate_sensitivity","declared_stage_point_with_fixed_school_weight_final_replicate_se","declared_school_weight_plus_residual_student_factor","WEDGE-01","central_v1","pass","none","none","external_design_variance_only","final_weight_only",FALSE
"PISA-RBC-280","KOR","EST-01","declared_staged_sns01","b_Intercept",497.012787110181,1.84788382132821,,1,"single_pv8","8",80,"83a91d9a89811d0e6d9c4a0ac431686aef918ccc19f536b3a7792da0caefb7d7","2b529ce9440eb7059665aa121ee96d0e6a71db1285ae1aeb8ef04870373d6718","declared_stage_fixed_school_final_replicate_sensitivity",FALSE,FALSE,"cached_step7_5_declared_stage_per_pv_target",FALSE,"declared_school_plus_conditional_student","diagnostic_only","sns01_stagewise_sample_normalized","declared_staged","sns01_stagewise_sample_normalized","residual_final_sample_normalized","fixed_school_weight_final_replicate_sensitivity","declared_stage_point_with_fixed_school_weight_final_replicate_se","declared_school_weight_plus_residual_student_factor","WEDGE-01","central_v1","pass","none","none","external_design_variance_only","final_weight_only",FALSE
"PISA-RBC-281","KOR","EST-01","declared_staged_sns01","b_ESCS_within",28.3874897533833,2.91285125790159,,1,"single_pv8","8",80,"83a91d9a89811d0e6d9c4a0ac431686aef918ccc19f536b3a7792da0caefb7d7","2b529ce9440eb7059665aa121ee96d0e6a71db1285ae1aeb8ef04870373d6718","declared_stage_fixed_school_final_replicate_sensitivity",FALSE,FALSE,"cached_step7_5_declared_stage_per_pv_target",FALSE,"declared_school_plus_conditional_student","diagnostic_only","sns01_stagewise_sample_normalized","declared_staged","sns01_stagewise_sample_normalized","residual_final_sample_normalized","fixed_school_weight_final_replicate_sensitivity","declared_stage_point_with_fixed_school_weight_final_replicate_se","declared_school_weight_plus_residual_student_factor","WEDGE-01","central_v1","pass","none","none","external_design_variance_only","final_weight_only",FALSE
"PISA-RBC-282","KOR","EST-01","declared_staged_sns01","b_ESCS_between",79.7551923925158,4.16757370190416,,1,"single_pv8","8",80,"83a91d9a89811d0e6d9c4a0ac431686aef918ccc19f536b3a7792da0caefb7d7","2b529ce9440eb7059665aa121ee96d0e6a71db1285ae1aeb8ef04870373d6718","declared_stage_fixed_school_final_replicate_sensitivity",FALSE,FALSE,"cached_step7_5_declared_stage_per_pv_target",FALSE,"declared_school_plus_conditional_student","diagnostic_only","sns01_stagewise_sample_normalized","declared_staged","sns01_stagewise_sample_normalized","residual_final_sample_normalized","fixed_school_weight_final_replicate_sensitivity","declared_stage_point_with_fixed_school_weight_final_replicate_se","declared_school_weight_plus_residual_student_factor","WEDGE-01","central_v1","pass","none","none","external_design_variance_only","final_weight_only",FALSE
"PISA-RBC-283","USA","EST-01","level1_final_weight_only","b_Intercept",500.46276532723,1.02371420153644,,1,"single_pv9","9",80,"b84ea064535afeb1c7de9507b8f3ab876b3c73dfde82bc4068b3cb67bb8c86c4","c4af67a962a85817e8aa84d0030846025a14c62e65d402394749a56cff7c2bf1","external_final_weight_brr_fay_lme4_target",FALSE,FALSE,"cached_step7_4_brr_fay_per_pv_target",FALSE,"final_student_weight_only","comparator","mean_normalized_final_student_weight_with_external_final_brr_fay_se","level1_final_weight_only","final_weight_mean_normalized","not_applicable","official_final_replicate_weights","external_final_weight_brr_fay_lme4_target","final_student_weight_at_level1_only","WEDGE-01","central_v1","pass","none","none","external_design_variance_only","final_weight_only",FALSE
"PISA-RBC-284","USA","EST-01","level1_final_weight_only","b_ESCS_within",24.283364391161,1.79252889969545,,1,"single_pv9","9",80,"b84ea064535afeb1c7de9507b8f3ab876b3c73dfde82bc4068b3cb67bb8c86c4","c4af67a962a85817e8aa84d0030846025a14c62e65d402394749a56cff7c2bf1","external_final_weight_brr_fay_lme4_target",FALSE,FALSE,"cached_step7_4_brr_fay_per_pv_target",FALSE,"final_student_weight_only","comparator","mean_normalized_final_student_weight_with_external_final_brr_fay_se","level1_final_weight_only","final_weight_mean_normalized","not_applicable","official_final_replicate_weights","external_final_weight_brr_fay_lme4_target","final_student_weight_at_level1_only","WEDGE-01","central_v1","pass","none","none","external_design_variance_only","final_weight_only",FALSE
"PISA-RBC-285","USA","EST-01","level1_final_weight_only","b_ESCS_between",69.5322993189368,2.3217807597688,,1,"single_pv9","9",80,"b84ea064535afeb1c7de9507b8f3ab876b3c73dfde82bc4068b3cb67bb8c86c4","c4af67a962a85817e8aa84d0030846025a14c62e65d402394749a56cff7c2bf1","external_final_weight_brr_fay_lme4_target",FALSE,FALSE,"cached_step7_4_brr_fay_per_pv_target",FALSE,"final_student_weight_only","comparator","mean_normalized_final_student_weight_with_external_final_brr_fay_se","level1_final_weight_only","final_weight_mean_normalized","not_applicable","official_final_replicate_weights","external_final_weight_brr_fay_lme4_target","final_student_weight_at_level1_only","WEDGE-01","central_v1","pass","none","none","external_design_variance_only","final_weight_only",FALSE
"PISA-RBC-286","KOR","EST-01","level1_final_weight_only","b_Intercept",496.401236070062,1.00209258533775,,1,"single_pv9","9",80,"83a91d9a89811d0e6d9c4a0ac431686aef918ccc19f536b3a7792da0caefb7d7","e56478dddd4ebbc938cfb0b560a5b1162aea7007e6fedc49149d59bcec231bfa","external_final_weight_brr_fay_lme4_target",FALSE,FALSE,"cached_step7_4_brr_fay_per_pv_target",FALSE,"final_student_weight_only","comparator","mean_normalized_final_student_weight_with_external_final_brr_fay_se","level1_final_weight_only","final_weight_mean_normalized","not_applicable","official_final_replicate_weights","external_final_weight_brr_fay_lme4_target","final_student_weight_at_level1_only","WEDGE-01","central_v1","pass","none","none","external_design_variance_only","final_weight_only",FALSE
"PISA-RBC-287","KOR","EST-01","level1_final_weight_only","b_ESCS_within",30.020481525311,2.28998884946002,,1,"single_pv9","9",80,"83a91d9a89811d0e6d9c4a0ac431686aef918ccc19f536b3a7792da0caefb7d7","e56478dddd4ebbc938cfb0b560a5b1162aea7007e6fedc49149d59bcec231bfa","external_final_weight_brr_fay_lme4_target",FALSE,FALSE,"cached_step7_4_brr_fay_per_pv_target",FALSE,"final_student_weight_only","comparator","mean_normalized_final_student_weight_with_external_final_brr_fay_se","level1_final_weight_only","final_weight_mean_normalized","not_applicable","official_final_replicate_weights","external_final_weight_brr_fay_lme4_target","final_student_weight_at_level1_only","WEDGE-01","central_v1","pass","none","none","external_design_variance_only","final_weight_only",FALSE
"PISA-RBC-288","KOR","EST-01","level1_final_weight_only","b_ESCS_between",92.1660862412367,2.06735918342922,,1,"single_pv9","9",80,"83a91d9a89811d0e6d9c4a0ac431686aef918ccc19f536b3a7792da0caefb7d7","e56478dddd4ebbc938cfb0b560a5b1162aea7007e6fedc49149d59bcec231bfa","external_final_weight_brr_fay_lme4_target",FALSE,FALSE,"cached_step7_4_brr_fay_per_pv_target",FALSE,"final_student_weight_only","comparator","mean_normalized_final_student_weight_with_external_final_brr_fay_se","level1_final_weight_only","final_weight_mean_normalized","not_applicable","official_final_replicate_weights","external_final_weight_brr_fay_lme4_target","final_student_weight_at_level1_only","WEDGE-01","central_v1","pass","none","none","external_design_variance_only","final_weight_only",FALSE
"PISA-RBC-289","USA","EST-01","declared_staged_sns01","b_Intercept",499.868981135141,1.83686999675411,,1,"single_pv9","9",80,"b84ea064535afeb1c7de9507b8f3ab876b3c73dfde82bc4068b3cb67bb8c86c4","9071eeafe295a369a613425d92434717026e972c648e281dfa718f58980da5d8","declared_stage_fixed_school_final_replicate_sensitivity",FALSE,FALSE,"cached_step7_5_declared_stage_per_pv_target",FALSE,"declared_school_plus_conditional_student","diagnostic_only","sns01_stagewise_sample_normalized","declared_staged","sns01_stagewise_sample_normalized","residual_final_sample_normalized","fixed_school_weight_final_replicate_sensitivity","declared_stage_point_with_fixed_school_weight_final_replicate_se","declared_school_weight_plus_residual_student_factor","WEDGE-01","central_v1","pass","none","none","external_design_variance_only","final_weight_only",FALSE
"PISA-RBC-290","USA","EST-01","declared_staged_sns01","b_ESCS_within",24.283364391161,1.79399704241243,,1,"single_pv9","9",80,"b84ea064535afeb1c7de9507b8f3ab876b3c73dfde82bc4068b3cb67bb8c86c4","9071eeafe295a369a613425d92434717026e972c648e281dfa718f58980da5d8","declared_stage_fixed_school_final_replicate_sensitivity",FALSE,FALSE,"cached_step7_5_declared_stage_per_pv_target",FALSE,"declared_school_plus_conditional_student","diagnostic_only","sns01_stagewise_sample_normalized","declared_staged","sns01_stagewise_sample_normalized","residual_final_sample_normalized","fixed_school_weight_final_replicate_sensitivity","declared_stage_point_with_fixed_school_weight_final_replicate_se","declared_school_weight_plus_residual_student_factor","WEDGE-01","central_v1","pass","none","none","external_design_variance_only","final_weight_only",FALSE
"PISA-RBC-291","USA","EST-01","declared_staged_sns01","b_ESCS_between",70.3536575441857,3.16754798516697,,1,"single_pv9","9",80,"b84ea064535afeb1c7de9507b8f3ab876b3c73dfde82bc4068b3cb67bb8c86c4","9071eeafe295a369a613425d92434717026e972c648e281dfa718f58980da5d8","declared_stage_fixed_school_final_replicate_sensitivity",FALSE,FALSE,"cached_step7_5_declared_stage_per_pv_target",FALSE,"declared_school_plus_conditional_student","diagnostic_only","sns01_stagewise_sample_normalized","declared_staged","sns01_stagewise_sample_normalized","residual_final_sample_normalized","fixed_school_weight_final_replicate_sensitivity","declared_stage_point_with_fixed_school_weight_final_replicate_se","declared_school_weight_plus_residual_student_factor","WEDGE-01","central_v1","pass","none","none","external_design_variance_only","final_weight_only",FALSE
"PISA-RBC-292","KOR","EST-01","declared_staged_sns01","b_Intercept",496.119327240109,1.94515678303232,,1,"single_pv9","9",80,"83a91d9a89811d0e6d9c4a0ac431686aef918ccc19f536b3a7792da0caefb7d7","42902d2146b448f5fe39ff08231593ea3c572c750dbeaf2bae2254955085c1be","declared_stage_fixed_school_final_replicate_sensitivity",FALSE,FALSE,"cached_step7_5_declared_stage_per_pv_target",FALSE,"declared_school_plus_conditional_student","diagnostic_only","sns01_stagewise_sample_normalized","declared_staged","sns01_stagewise_sample_normalized","residual_final_sample_normalized","fixed_school_weight_final_replicate_sensitivity","declared_stage_point_with_fixed_school_weight_final_replicate_se","declared_school_weight_plus_residual_student_factor","WEDGE-01","central_v1","pass","none","none","external_design_variance_only","final_weight_only",FALSE
"PISA-RBC-293","KOR","EST-01","declared_staged_sns01","b_ESCS_within",30.0204815253111,2.28886654761225,,1,"single_pv9","9",80,"83a91d9a89811d0e6d9c4a0ac431686aef918ccc19f536b3a7792da0caefb7d7","42902d2146b448f5fe39ff08231593ea3c572c750dbeaf2bae2254955085c1be","declared_stage_fixed_school_final_replicate_sensitivity",FALSE,FALSE,"cached_step7_5_declared_stage_per_pv_target",FALSE,"declared_school_plus_conditional_student","diagnostic_only","sns01_stagewise_sample_normalized","declared_staged","sns01_stagewise_sample_normalized","residual_final_sample_normalized","fixed_school_weight_final_replicate_sensitivity","declared_stage_point_with_fixed_school_weight_final_replicate_se","declared_school_weight_plus_residual_student_factor","WEDGE-01","central_v1","pass","none","none","external_design_variance_only","final_weight_only",FALSE
"PISA-RBC-294","KOR","EST-01","declared_staged_sns01","b_ESCS_between",79.4560498464149,4.38362000987874,,1,"single_pv9","9",80,"83a91d9a89811d0e6d9c4a0ac431686aef918ccc19f536b3a7792da0caefb7d7","42902d2146b448f5fe39ff08231593ea3c572c750dbeaf2bae2254955085c1be","declared_stage_fixed_school_final_replicate_sensitivity",FALSE,FALSE,"cached_step7_5_declared_stage_per_pv_target",FALSE,"declared_school_plus_conditional_student","diagnostic_only","sns01_stagewise_sample_normalized","declared_staged","sns01_stagewise_sample_normalized","residual_final_sample_normalized","fixed_school_weight_final_replicate_sensitivity","declared_stage_point_with_fixed_school_weight_final_replicate_se","declared_school_weight_plus_residual_student_factor","WEDGE-01","central_v1","pass","none","none","external_design_variance_only","final_weight_only",FALSE
"PISA-RBC-295","USA","EST-01","level1_final_weight_only","b_Intercept",499.822538073178,0.99234869509974,,1,"single_pv10","10",80,"b84ea064535afeb1c7de9507b8f3ab876b3c73dfde82bc4068b3cb67bb8c86c4","d0cdc0102f343ff49f611cfdca2b380e8c16ebd0e999eb7965dd3352c1a29a66","external_final_weight_brr_fay_lme4_target",FALSE,FALSE,"cached_step7_4_brr_fay_per_pv_target",FALSE,"final_student_weight_only","comparator","mean_normalized_final_student_weight_with_external_final_brr_fay_se","level1_final_weight_only","final_weight_mean_normalized","not_applicable","official_final_replicate_weights","external_final_weight_brr_fay_lme4_target","final_student_weight_at_level1_only","WEDGE-01","central_v1","pass","none","none","external_design_variance_only","final_weight_only",FALSE
"PISA-RBC-296","USA","EST-01","level1_final_weight_only","b_ESCS_within",23.8034020273901,1.83859657040361,,1,"single_pv10","10",80,"b84ea064535afeb1c7de9507b8f3ab876b3c73dfde82bc4068b3cb67bb8c86c4","d0cdc0102f343ff49f611cfdca2b380e8c16ebd0e999eb7965dd3352c1a29a66","external_final_weight_brr_fay_lme4_target",FALSE,FALSE,"cached_step7_4_brr_fay_per_pv_target",FALSE,"final_student_weight_only","comparator","mean_normalized_final_student_weight_with_external_final_brr_fay_se","level1_final_weight_only","final_weight_mean_normalized","not_applicable","official_final_replicate_weights","external_final_weight_brr_fay_lme4_target","final_student_weight_at_level1_only","WEDGE-01","central_v1","pass","none","none","external_design_variance_only","final_weight_only",FALSE
"PISA-RBC-297","USA","EST-01","level1_final_weight_only","b_ESCS_between",72.0878897272084,2.26190319782252,,1,"single_pv10","10",80,"b84ea064535afeb1c7de9507b8f3ab876b3c73dfde82bc4068b3cb67bb8c86c4","d0cdc0102f343ff49f611cfdca2b380e8c16ebd0e999eb7965dd3352c1a29a66","external_final_weight_brr_fay_lme4_target",FALSE,FALSE,"cached_step7_4_brr_fay_per_pv_target",FALSE,"final_student_weight_only","comparator","mean_normalized_final_student_weight_with_external_final_brr_fay_se","level1_final_weight_only","final_weight_mean_normalized","not_applicable","official_final_replicate_weights","external_final_weight_brr_fay_lme4_target","final_student_weight_at_level1_only","WEDGE-01","central_v1","pass","none","none","external_design_variance_only","final_weight_only",FALSE
"PISA-RBC-298","KOR","EST-01","level1_final_weight_only","b_Intercept",493.874166283147,1.02667663236375,,1,"single_pv10","10",80,"83a91d9a89811d0e6d9c4a0ac431686aef918ccc19f536b3a7792da0caefb7d7","b98f0cf48dc7aa002f80968c08f21ee2ed54e0242cfaf334e2df78ca94f89830","external_final_weight_brr_fay_lme4_target",FALSE,FALSE,"cached_step7_4_brr_fay_per_pv_target",FALSE,"final_student_weight_only","comparator","mean_normalized_final_student_weight_with_external_final_brr_fay_se","level1_final_weight_only","final_weight_mean_normalized","not_applicable","official_final_replicate_weights","external_final_weight_brr_fay_lme4_target","final_student_weight_at_level1_only","WEDGE-01","central_v1","pass","none","none","external_design_variance_only","final_weight_only",FALSE
"PISA-RBC-299","KOR","EST-01","level1_final_weight_only","b_ESCS_within",26.1485653014498,2.05836699567956,,1,"single_pv10","10",80,"83a91d9a89811d0e6d9c4a0ac431686aef918ccc19f536b3a7792da0caefb7d7","b98f0cf48dc7aa002f80968c08f21ee2ed54e0242cfaf334e2df78ca94f89830","external_final_weight_brr_fay_lme4_target",FALSE,FALSE,"cached_step7_4_brr_fay_per_pv_target",FALSE,"final_student_weight_only","comparator","mean_normalized_final_student_weight_with_external_final_brr_fay_se","level1_final_weight_only","final_weight_mean_normalized","not_applicable","official_final_replicate_weights","external_final_weight_brr_fay_lme4_target","final_student_weight_at_level1_only","WEDGE-01","central_v1","pass","none","none","external_design_variance_only","final_weight_only",FALSE
"PISA-RBC-300","KOR","EST-01","level1_final_weight_only","b_ESCS_between",95.2157256869323,2.04507541898484,,1,"single_pv10","10",80,"83a91d9a89811d0e6d9c4a0ac431686aef918ccc19f536b3a7792da0caefb7d7","b98f0cf48dc7aa002f80968c08f21ee2ed54e0242cfaf334e2df78ca94f89830","external_final_weight_brr_fay_lme4_target",FALSE,FALSE,"cached_step7_4_brr_fay_per_pv_target",FALSE,"final_student_weight_only","comparator","mean_normalized_final_student_weight_with_external_final_brr_fay_se","level1_final_weight_only","final_weight_mean_normalized","not_applicable","official_final_replicate_weights","external_final_weight_brr_fay_lme4_target","final_student_weight_at_level1_only","WEDGE-01","central_v1","pass","none","none","external_design_variance_only","final_weight_only",FALSE
"PISA-RBC-301","USA","EST-01","declared_staged_sns01","b_Intercept",497.18249377598,1.7869470756744,,1,"single_pv10","10",80,"b84ea064535afeb1c7de9507b8f3ab876b3c73dfde82bc4068b3cb67bb8c86c4","8835eff912efa7691eea5cc5073062330ef3cd799096a829358b763b25fd579a","declared_stage_fixed_school_final_replicate_sensitivity",FALSE,FALSE,"cached_step7_5_declared_stage_per_pv_target",FALSE,"declared_school_plus_conditional_student","diagnostic_only","sns01_stagewise_sample_normalized","declared_staged","sns01_stagewise_sample_normalized","residual_final_sample_normalized","fixed_school_weight_final_replicate_sensitivity","declared_stage_point_with_fixed_school_weight_final_replicate_se","declared_school_weight_plus_residual_student_factor","WEDGE-01","central_v1","pass","none","none","external_design_variance_only","final_weight_only",FALSE
"PISA-RBC-302","USA","EST-01","declared_staged_sns01","b_ESCS_within",23.8034020273901,1.84031396280457,,1,"single_pv10","10",80,"b84ea064535afeb1c7de9507b8f3ab876b3c73dfde82bc4068b3cb67bb8c86c4","8835eff912efa7691eea5cc5073062330ef3cd799096a829358b763b25fd579a","declared_stage_fixed_school_final_replicate_sensitivity",FALSE,FALSE,"cached_step7_5_declared_stage_per_pv_target",FALSE,"declared_school_plus_conditional_student","diagnostic_only","sns01_stagewise_sample_normalized","declared_staged","sns01_stagewise_sample_normalized","residual_final_sample_normalized","fixed_school_weight_final_replicate_sensitivity","declared_stage_point_with_fixed_school_weight_final_replicate_se","declared_school_weight_plus_residual_student_factor","WEDGE-01","central_v1","pass","none","none","external_design_variance_only","final_weight_only",FALSE
"PISA-RBC-303","USA","EST-01","declared_staged_sns01","b_ESCS_between",71.9237793447403,2.86862970599633,,1,"single_pv10","10",80,"b84ea064535afeb1c7de9507b8f3ab876b3c73dfde82bc4068b3cb67bb8c86c4","8835eff912efa7691eea5cc5073062330ef3cd799096a829358b763b25fd579a","declared_stage_fixed_school_final_replicate_sensitivity",FALSE,FALSE,"cached_step7_5_declared_stage_per_pv_target",FALSE,"declared_school_plus_conditional_student","diagnostic_only","sns01_stagewise_sample_normalized","declared_staged","sns01_stagewise_sample_normalized","residual_final_sample_normalized","fixed_school_weight_final_replicate_sensitivity","declared_stage_point_with_fixed_school_weight_final_replicate_se","declared_school_weight_plus_residual_student_factor","WEDGE-01","central_v1","pass","none","none","external_design_variance_only","final_weight_only",FALSE
